"","trial","estimate.Estimate","estimate.Std. Error","estimate.z value","estimate.Pr(>|z|)","var"
"f3.grouped.method_phylogenetic:R44","Omitting Danaviah_2015",-0.327747284796959,0.275666012646862,-1.18892888408704,0.234467652851159,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R44","Omitting Danaviah_2015",-0.0791762488783696,0.318558460363087,-0.248545428013828,0.803712426009604,"Grouped Method"
"f3.(Intercept)45","Omitting Janes_2015",-1.06920882663515,0.178792101315764,-5.98017931869831,2.22892115131818e-09,"Grouped Method"
"f3.grouped.method_distance45","Omitting Janes_2015",-0.493559057387713,0.409346494887811,-1.205724401092,0.227923773223437,"Grouped Method"
"f3.grouped.method_model45","Omitting Janes_2015",-0.638883022534666,0.575962856701526,-1.10924344356766,0.267325175898087,"Grouped Method"
"f3.grouped.method_molecular45","Omitting Janes_2015",0.657472088631236,0.295514826086327,2.22483622002495,0.0260922349244669,"Grouped Method"
"f3.grouped.method_phylogenetic:R45","Omitting Janes_2015",-0.325619470369256,0.275535840422718,-1.18176811361346,0.237297723184492,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R45","Omitting Janes_2015",-0.1068527039697,0.310789895687137,-0.343810096314282,0.730989106839441,"Grouped Method"
"f3.(Intercept)46","Omitting Gounder_2015",-1.06770892094865,0.180026183380386,-5.93085350641823,3.01364002226323e-09,"Grouped Method"
"f3.grouped.method_distance46","Omitting Gounder_2015",-0.278031147841256,0.361168549392538,-0.769809963544406,0.441412628564605,"Grouped Method"
"f3.grouped.method_model46","Omitting Gounder_2015",-0.641134327639118,0.57846129335558,-1.10834438708938,0.267713112736082,"Grouped Method"
"f3.grouped.method_molecular46","Omitting Gounder_2015",0.655472043345115,0.297944114275031,2.19998319127745,0.0278080876142249,"Grouped Method"
"f3.grouped.method_phylogenetic:R46","Omitting Gounder_2015",-0.36171131408834,0.284765016745532,-1.27020979691325,0.20400990883373,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R46","Omitting Gounder_2015",-0.111998410840212,0.312737072459593,-0.35812323099201,0.720251094642324,"Grouped Method"
"f3.(Intercept)47","Omitting Chen_2015",-1.03795099242926,0.183229084435832,-5.6647720290976,1.47220133249709e-08,"Grouped Method"
"f3.grouped.method_distance47","Omitting Chen_2015",-0.304453321518722,0.361123557694796,-0.843072447176185,0.399187927213047,"Grouped Method"
"f3.grouped.method_model47","Omitting Chen_2015",-0.670278742916368,0.577711131497377,-1.16023165622422,0.245954501616567,"Grouped Method"
"f3.grouped.method_molecular47","Omitting Chen_2015",0.626123679408877,0.298527196055164,2.09737567525733,0.0359603326371298,"Grouped Method"
"f3.grouped.method_phylogenetic:R47","Omitting Chen_2015",-0.357146639116996,0.278792652808068,-1.28104752948016,0.200176972120851,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R47","Omitting Chen_2015",-0.138198577788705,0.313644500669807,-0.440621715010382,0.659486879549583,"Grouped Method"
"f3.(Intercept)48","Omitting Zanini_2015",-1.06757823252156,0.17940684787918,-5.95059912785778,2.67162704481497e-09,"Grouped Method"
"f3.grouped.method_distance48","Omitting Zanini_2015",-0.280051450312556,0.374601216767362,-0.747598880562301,0.454702140155366,"Grouped Method"
"f3.grouped.method_model48","Omitting Zanini_2015",-0.640911310260661,0.577235206346283,-1.11031223184987,0.266864503999412,"Grouped Method"
"f3.grouped.method_molecular48","Omitting Zanini_2015",0.655604274736491,0.296744806043807,2.20932013428301,0.0271523817114692,"Grouped Method"
"f3.grouped.method_phylogenetic:R48","Omitting Zanini_2015",-0.328086859814477,0.27661458830218,-1.18607938152585,0.235590952189374,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R48","Omitting Zanini_2015",-0.110352035233291,0.31177317130831,-0.353949747408398,0.723376544107187,"Grouped Method"
"f3.(Intercept)49","Omitting Le_2015",-1.06688502629193,0.177857918399287,-5.99852419219706,1.9911885889922e-09,"Grouped Method"
"f3.grouped.method_distance49","Omitting Le_2015",-0.273399673259901,0.356640212920403,-0.766597998080827,0.443320566104943,"Grouped Method"
"f3.grouped.method_model49","Omitting Le_2015",-0.640722077311952,0.574180081963185,-1.11589046265982,0.264469024739044,"Grouped Method"
"f3.grouped.method_molecular49","Omitting Le_2015",0.655466467862164,0.293737750490964,2.23146826298831,0.0256501275052079,"Grouped Method"
"f3.grouped.method_phylogenetic:R49","Omitting Le_2015",-0.326729912752799,0.274044502541315,-1.19225129394282,0.233162726192229,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R49","Omitting Le_2015",-0.0775468067178998,0.310178476388542,-0.250007052780675,0.802581894468117,"Grouped Method"
"f3.(Intercept)50","Omitting Deymier_2015",-1.06705972544721,0.177665353373452,-6.00600907935184,1.90145548032981e-09,"Grouped Method"
"f3.grouped.method_distance50","Omitting Deymier_2015",-0.272752576075222,0.356238867283416,-0.765645192382182,0.44388744658126,"Grouped Method"
"f3.grouped.method_model50","Omitting Deymier_2015",-0.640439588943417,0.573801057353983,-1.11613525408393,0.264364243701531,"Grouped Method"
"f3.grouped.method_molecular50","Omitting Deymier_2015",0.655737555385317,0.293352502122647,2.23532286461004,0.0253961600361921,"Grouped Method"
"f3.grouped.method_phylogenetic:R50","Omitting Deymier_2015",-0.28827939322499,0.274999034137586,-1.0482923844771,0.294503917255571,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R50","Omitting Deymier_2015",-0.105622047542108,0.308982852466012,-0.341837893912659,0.732472890343243,"Grouped Method"
"f3.(Intercept)51","Omitting Tully_2016",-1.06670516509639,0.179235988426644,-5.95140057786419,2.65857502238728e-09,"Grouped Method"
"f3.grouped.method_distance51","Omitting Tully_2016",-0.184020776278649,0.398475121856545,-0.461812460013245,0.64421581477954,"Grouped Method"
"f3.grouped.method_model51","Omitting Tully_2016",-0.641610529246623,0.576832364562983,-1.11229980955163,0.266009265744183,"Grouped Method"
"f3.grouped.method_molecular51","Omitting Tully_2016",0.654820497148783,0.296404423582212,2.2092129706936,0.0271598311289525,"Grouped Method"
"f3.grouped.method_phylogenetic:R51","Omitting Tully_2016",-0.328728348470592,0.276373089675521,-1.18943689074989,0.234267791227523,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R51","Omitting Tully_2016",-0.110680986136106,0.311665273113069,-0.35512774660638,0.722493890865574,"Grouped Method"
"f3.(Intercept)52","Omitting Novitsky_2016",-1.06751466443574,0.17963692767884,-5.9426237034307,2.80495831108558e-09,"Grouped Method"
"f3.grouped.method_distance52","Omitting Novitsky_2016",-0.26264326994694,0.380589424962807,-0.690096079187189,0.490133768675384,"Grouped Method"
"f3.grouped.method_model52","Omitting Novitsky_2016",-0.641063132209276,0.577674390802252,-1.10973091834483,0.267114995479656,"Grouped Method"
"f3.grouped.method_molecular52","Omitting Novitsky_2016",0.655476076731497,0.297192058004065,2.20556390750701,0.0274145485270412,"Grouped Method"
"f3.grouped.method_phylogenetic:R52","Omitting Novitsky_2016",-0.328472606155585,0.277010650377954,-1.18577609094602,0.235710735900165,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R52","Omitting Novitsky_2016",-0.111108688198902,0.312140367896891,-0.355957446156416,0.721872433691803,"Grouped Method"
"f3.(Intercept)53","Omitting Chaillon_2016",-1.06700790073996,0.172152938652572,-6.19802315947293,5.71767291842584e-10,"Grouped Method"
"f3.grouped.method_distance53","Omitting Chaillon_2016",-0.258977875354666,0.344900445263825,-0.750877184738239,0.452726572247493,"Grouped Method"
"f3.grouped.method_model53","Omitting Chaillon_2016",-0.637674331586999,0.56303402805121,-1.13256801510583,0.257395706821772,"Grouped Method"
"f3.grouped.method_molecular53","Omitting Chaillon_2016",0.657707156493792,0.282655739707668,2.32688413535849,0.0199714327985082,"Grouped Method"
"f3.grouped.method_phylogenetic:R53","Omitting Chaillon_2016",-0.319187134369278,0.264554285617962,-1.20650902941792,0.227621279650998,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R53","Omitting Chaillon_2016",-0.31588515599921,0.320580447127122,-0.985353781960226,0.324450323535053,"Grouped Method"
"f3.(Intercept)54","Omitting Smith_2016",-0.979289384224781,0.174417062058513,-5.61464212656128,1.96969474335669e-08,"Grouped Method"
"f3.grouped.method_distance54","Omitting Smith_2016",-0.343404403795064,0.345510688697904,-0.993903850237518,0.320269679724939,"Grouped Method"
"f3.grouped.method_model54","Omitting Smith_2016",-0.725276661093301,0.562923644951581,-1.28841036896875,0.197603151189026,"Grouped Method"
"f3.grouped.method_molecular54","Omitting Smith_2016",0.570213629998799,0.28345019734108,2.01168895046721,0.0442527361112384,"Grouped Method"
"f3.grouped.method_phylogenetic:R54","Omitting Smith_2016",-0.406160820629345,0.265936498429084,-1.52728498355277,0.126690161863156,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R54","Omitting Smith_2016",-0.1739487729247,0.301924723835793,-0.576132920533217,0.564525341277918,"Grouped Method"
"f3.(Intercept)55","Omitting Oberle_2016",-1.06687118576853,0.177866967630679,-5.9981411949619,1.99588946858179e-09,"Grouped Method"
"f3.grouped.method_distance55","Omitting Oberle_2016",-0.273396228282935,0.356683193161451,-0.766495964835617,0.443381251933471,"Grouped Method"
"f3.grouped.method_model55","Omitting Oberle_2016",-0.640718588304401,0.574144692704111,-1.1159531672874,0.264442181790866,"Grouped Method"
"f3.grouped.method_molecular55","Omitting Oberle_2016",0.655461187739588,0.293745326279831,2.23139273751431,0.0256551255041104,"Grouped Method"
"f3.grouped.method_phylogenetic:R55","Omitting Oberle_2016",-0.326738717172748,0.274052903271563,-1.19224687376867,0.233164458853969,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R55","Omitting Oberle_2016",-0.0775661227962058,0.31018014306387,-0.250067983172714,0.802534775230223,"Grouped Method"
"f3.(Intercept)56","Omitting Lyer_2017",-1.04690083260585,0.180991201668231,-5.78426367114183,7.28306315546062e-09,"Grouped Method"
"f3.grouped.method_distance56","Omitting Lyer_2017",-0.295004017626614,0.359799913541661,-0.819911307712015,0.412266670063785,"Grouped Method"
"f3.grouped.method_model56","Omitting Lyer_2017",-0.661171968038108,0.576595286450362,-1.14668292227711,0.251512691102268,"Grouped Method"
"f3.grouped.method_molecular56","Omitting Lyer_2017",0.635195706195993,0.296837781890496,2.1398748574072,0.032364881510772,"Grouped Method"
"f3.grouped.method_phylogenetic:R56","Omitting Lyer_2017",-0.347866261877034,0.277188765700826,-1.25497965618308,0.209486145224517,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R56","Omitting Lyer_2017",-0.128624169507741,0.312366999531012,-0.41177259345852,0.680506111068334,"Grouped Method"
"f3.(Intercept)57","Omitting deCamp_2017",-1.06775672021035,0.180124664699984,-5.92787624054047,3.06877633801641e-09,"Grouped Method"
"f3.grouped.method_distance57","Omitting deCamp_2017",-0.278181632105214,0.361377067225471,-0.769782195204019,0.44142910303909,"Grouped Method"
"f3.grouped.method_model57","Omitting deCamp_2017",-0.641105170720012,0.578609253671052,-1.10801057302912,0.26785724971889,"Grouped Method"
"f3.grouped.method_molecular57","Omitting deCamp_2017",0.655543122300477,0.298135228211198,2.19881134555522,0.0278913394366749,"Grouped Method"
"f3.grouped.method_phylogenetic:R57","Omitting deCamp_2017",-0.377248936027917,0.287096644459849,-1.31401374174081,0.188841579861844,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R57","Omitting deCamp_2017",-0.112310561111288,0.312902300040908,-0.358931721168572,0.71964616861794,"Grouped Method"
"f3.(Intercept)58","Omitting Dukhovlinova_2018",-1.06710919564931,0.177815489550233,-6.00121619521707,1.95845016560813e-09,"Grouped Method"
"f3.grouped.method_distance58","Omitting Dukhovlinova_2018",-0.273049012459429,0.356525726360294,-0.76586061613824,0.443759242043717,"Grouped Method"
"f3.grouped.method_model58","Omitting Dukhovlinova_2018",-0.316998063944577,0.60744946511293,-0.521850922834617,0.601774130962801,"Grouped Method"
"f3.grouped.method_molecular58","Omitting Dukhovlinova_2018",0.655717702800321,0.293658011862273,2.23292972203277,0.0255535792061095,"Grouped Method"
"f3.grouped.method_phylogenetic:R58","Omitting Dukhovlinova_2018",-0.326468175245632,0.27396755218882,-1.19163080677754,0.233406039961085,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R58","Omitting Dukhovlinova_2018",-0.106049868761028,0.30920440068103,-0.342976582892903,0.731616076990462,"Grouped Method"
"f3.(Intercept)59","Omitting Ashokkumar_2018",-1.06470224255046,0.18229815944638,-5.84044427976592,5.20617961359279e-09,"Grouped Method"
"f3.grouped.method_distance59","Omitting Ashokkumar_2018",-0.279301052506549,0.361265664734347,-0.773118178036461,0.439452443926452,"Grouped Method"
"f3.grouped.method_model59","Omitting Ashokkumar_2018",-0.643833621526324,0.578060201300542,-1.11378299367056,0.265372294459319,"Grouped Method"
"f3.grouped.method_molecular59","Omitting Ashokkumar_2018",0.652733354955444,0.298458367479375,2.18701643538458,0.0287413242105589,"Grouped Method"
"f3.grouped.method_phylogenetic:R59","Omitting Ashokkumar_2018",-0.330941566618067,0.278509006522566,-1.1882616320031,0.234730348786185,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R59","Omitting Ashokkumar_2018",-0.11306467124171,0.313430843309503,-0.360732434778484,0.7182994755556,"Grouped Method"
"f3.(Intercept)60","Omitting Todesco_2019",-1.0676812560562,0.179445528518032,-5.94989055940121,2.68321840201898e-09,"Grouped Method"
"f3.grouped.method_distance60","Omitting Todesco_2019",-0.276591038513211,0.359959253121319,-0.768395411743979,0.442252305445569,"Grouped Method"
"f3.grouped.method_model60","Omitting Todesco_2019",-0.640828948415781,0.577323304102185,-1.11000014006425,0.266998966129527,"Grouped Method"
"f3.grouped.method_molecular60","Omitting Todesco_2019",0.655677631802578,0.296827222673808,2.20895383481427,0.0271778521060343,"Grouped Method"
"f3.grouped.method_phylogenetic:R60","Omitting Todesco_2019",-0.328060198426332,0.27668588720256,-1.18567738218669,0.23574972992364,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R60","Omitting Todesco_2019",-0.123895526633823,0.318776282849713,-0.388659800930779,0.697527823063919,"Grouped Method"
"f3.(Intercept)61","Omitting Tovanabutra_2019",-1.10390121366319,0.184605951263856,-5.97977045759154,2.23452271127201e-09,"Grouped Method"
"f3.grouped.method_distance61","Omitting Tovanabutra_2019",-0.240093038452326,0.361734470999807,-0.663727285344762,0.506864872602142,"Grouped Method"
"f3.grouped.method_model61","Omitting Tovanabutra_2019",-0.604276171316595,0.578118616398442,-1.04524600000102,0.295909288197066,"Grouped Method"
"f3.grouped.method_molecular61","Omitting Tovanabutra_2019",0.692096081970728,0.299332048844439,2.31213491720162,0.020770249477538,"Grouped Method"
"f3.grouped.method_phylogenetic:R61","Omitting Tovanabutra_2019",-0.291182536249933,0.279557002778788,-1.04158555627506,0.297603868041162,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R61","Omitting Tovanabutra_2019",-0.0733262559502231,0.314295218099125,-0.2333037594199,0.815525539555217,"Grouped Method"
"f3.(Intercept)62","Omitting Sivay_2019",-1.06677360605607,0.176676452990589,-6.03800669528322,1.56029593178489e-09,"Grouped Method"
"f3.grouped.method_distance62","Omitting Sivay_2019",-0.270522878999715,0.354205712607542,-0.763745104527583,0.445019156141032,"Grouped Method"
"f3.grouped.method_model62","Omitting Sivay_2019",-1.280089109478,0.736949265215692,-1.73701117552962,0.0823851982925862,"Grouped Method"
"f3.grouped.method_molecular62","Omitting Sivay_2019",0.65576528764795,0.291441213533429,2.25007739879154,0.0244440325164894,"Grouped Method"
"f3.grouped.method_phylogenetic:R62","Omitting Sivay_2019",-0.325272516979255,0.272062248095571,-1.19558122913471,0.231860020157694,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R62","Omitting Sivay_2019",-0.103009221213754,0.307483184853059,-0.33500765663976,0.737619310467798,"Grouped Method"
"f3.(Intercept)63","Omitting Martinez_2020",-1.06739144885087,0.178710633412605,-5.97273608440797,2.33307163041161e-09,"Grouped Method"
"f3.grouped.method_distance63","Omitting Martinez_2020",-0.275013196184992,0.358457496267032,-0.767212846847876,0.442954975914549,"Grouped Method"
"f3.grouped.method_model63","Omitting Martinez_2020",-0.744618393154676,0.627006424149536,-1.1875769760488,0.235000113183238,"Grouped Method"
"f3.grouped.method_molecular63","Omitting Martinez_2020",0.655672402066116,0.295384391332989,2.21972596150814,0.0264373754249903,"Grouped Method"
"f3.grouped.method_phylogenetic:R63","Omitting Martinez_2020",-0.327373421779941,0.275454969616259,-1.18848253940022,0.234643354874352,"Grouped Method"
"f3.grouped.method_phylogenetic:S&R63","Omitting Martinez_2020",-0.108453544234491,0.310665941735359,-0.349100205927553,0.727014081980543,"Grouped Method"
"f3.(Intercept)64","Omitting VillabonaArenas_2020",-1.06806995257734,0.180999361189664,-5.90095979100248,3.61392982643033e-09,"Grouped Method"
"f3.grouped.method_distance64","Omitting VillabonaArenas_2020",-0.280064940139824,0.363153008991846,-0.77120368881788,0.440586208064578,"Grouped Method"
